"";"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"cuecolor_R";"error_R"
"38357";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;28;809,570000001229;"L";1;0;NA;"L";"blue";"black";"parity";3;0;1;1;1;0
"38361";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;29;506,684999998426;"L";1;0;NA;"L";"red";"black";"magnit";6;0;1;0;1;0
"38365";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;30;878,94999999844;"L";1;1;NA;"A";"red";"black";"magnit";4;0;0;1;0;0
"38369";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;31;609,51500000013;"A";1;0;NA;"A";"blue";"black";"magnit";3;0;0;0;1;1
"38373";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;32;605,110000000335;"A";1;0;NA;"A";"red";"black";"magnit";4;0;0;0;1;0
"38377";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;33;1156,37999999849;"L";1;0;NA;"L";"red";"black";"parity";7;0;1;1;0;0
"38381";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;34;491,334999998799;"L";1;0;NA;"L";"blue";"black";"magnit";8;0;1;0;1;0
"38385";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;35;2196,72499999974;"L";1;0;NA;"L";"red";"black";"magnit";9;0;0;0;1;0
"38389";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;36;1308,91000000166;"L";1;0;NA;"L";"blue";"black";"parity";7;0;1;0;1;0
"38393";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;37;1602,8050000004;"A";1;0;NA;"A";"red";"black";"magnit";3;0;1;1;1;0
"38397";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;38;491,195000000531;"A";1;0;NA;"A";"red";"black";"magnit";1;0;0;0;0;0
"38401";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;39;683,805000000633;"A";1;0;NA;"A";"red";"black";"parity";2;0;1;0;0;0
"38405";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;40;1129,18499999971;"A";1;0;NA;"A";"red";"black";"parity";8;0;0;0;0;0
"38409";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;41;545,935000000172;"A";1;0;NA;"A";"red";"black";"parity";2;0;0;0;0;0
"38413";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;42;710,139999999199;"L";1;0;NA;"L";"blue";"black";"parity";1;0;0;1;1;0
"38417";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;43;1076,25500000175;"L";1;0;NA;"L";"red";"black";"magnit";7;0;1;0;1;0
"38421";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;44;1112,62999999954;"A";1;0;NA;"A";"red";"black";"magnit";1;0;0;1;0;0
"38425";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;45;1465,06000000041;"L";1;0;NA;"L";"blue";"black";"parity";7;0;1;1;1;0
"38429";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;46;821,549999998766;"A";1;0;NA;"A";"blue";"black";"parity";8;0;0;1;0;0
"38433";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;47;551,1800000004;"A";1;0;NA;"A";"blue";"black";"magnit";1;0;1;0;0;0
"38437";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;48;667,249999998603;"A";1;0;NA;"A";"blue";"black";"magnit";2;0;0;0;0;0
"38441";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;49;775,809999999241;"A";1;0;NA;"A";"blue";"black";"magnit";4;0;0;0;0;0
"38445";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;50;922,114999999409;"L";1;0;NA;"L";"blue";"black";"magnit";7;0;0;1;0;0
"38449";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;51;778,415000000619;"A";1;0;NA;"A";"red";"black";"parity";8;0;1;1;1;0
"38453";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;52;1841,74999999965;"L";1;0;NA;"L";"red";"black";"magnit";6;0;1;1;0;0
"38457";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;53;2035,03000000096;"L";1;0;NA;"L";"red";"black";"parity";7;0;1;0;0;0
"38461";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;54;527,309999999474;"L";1;0;NA;"L";"red";"black";"magnit";8;0;1;0;0;0
"38465";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;55;614,315000000643;"A";1;0;NA;"A";"blue";"black";"magnit";3;0;0;1;1;0
"38469";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;56;896,484999999288;"L";1;0;NA;"L";"blue";"black";"magnit";8;0;0;1;0;0
"38473";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;57;1085,38000000047;"A";1;0;NA;"A";"blue";"black";"parity";2;0;1;1;0;0
"38477";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;58;574,819999999832;"L";1;0;NA;"L";"red";"black";"magnit";9;0;1;1;1;0
"38481";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;59;622,354999999516;"L";1;0;NA;"L";"red";"black";"parity";3;0;1;0;0;0
"38485";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;60;744,280000000843;"A";1;0;NA;"A";"blue";"black";"parity";2;0;0;1;1;0
"38489";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;61;1238,91000000003;"L";1;0;NA;"L";"blue";"black";"parity";9;0;0;1;0;0
"38493";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;62;733,840000000782;"A";1;0;NA;"A";"blue";"black";"parity";6;0;0;1;0;0
"38497";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;63;570,329999998678;"A";1;0;NA;"A";"red";"black";"magnit";2;0;1;0;1;0
"38501";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;64;781,600000000326;"A";1;0;NA;"A";"blue";"black";"parity";4;0;1;0;1;0
"38505";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;65;1638,27999999921;"L";1;0;NA;"L";"blue";"black";"parity";3;0;0;1;0;0
"38509";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;66;752,899999999441;"L";1;0;NA;"L";"red";"black";"parity";1;0;0;0;1;0
"38513";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;67;705,88500000129;"L";1;0;NA;"L";"blue";"black";"parity";3;0;0;0;1;0
"38517";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;68;439,054999998887;"A";1;0;NA;"A";"blue";"black";"parity";4;0;0;1;0;0
"38521";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;69;750,439999999828;"A";1;0;NA;"A";"blue";"black";"magnit";3;0;1;0;0;0
"38525";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;70;501,154999999912;"A";1;0;NA;"A";"blue";"black";"magnit";4;0;0;0;0;0
"38529";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;71;636,85500000068;"L";1;0;NA;"L";"blue";"black";"magnit";6;0;0;1;0;0
"38533";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;72;777,529999999329;"A";1;0;NA;"A";"red";"black";"magnit";3;0;0;1;1;0
"38537";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;73;706,819999999483;"L";1;0;NA;"L";"red";"black";"magnit";7;0;0;1;0;0
"38541";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;74;1329,12500000023;"L";1;0;NA;"L";"blue";"black";"parity";1;0;1;0;1;0
"38545";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;75;641,880000001052;"A";1;0;NA;"A";"red";"black";"parity";6;0;0;1;1;0
"38549";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;76;1372,18999999994;"L";1;0;NA;"L";"red";"black";"parity";3;0;0;1;0;0
"38553";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;77;611,255000001518;"A";1;0;NA;"A";"red";"black";"magnit";4;0;1;1;0;0
"38557";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;78;895,865000000456;"L";1;0;NA;"L";"red";"black";"parity";9;0;1;1;0;0
"38561";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;79;708,185000001453;"L";1;0;NA;"L";"blue";"black";"magnit";6;0;1;0;1;0
"38565";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;80;677,46499999892;"A";1;0;NA;"A";"blue";"black";"magnit";1;0;0;1;0;0
"38569";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;81;1612,35000000126;"A";1;0;NA;"A";"red";"black";"parity";4;0;1;0;1;0
"38573";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;82;583,715000000549;"A";1;1;NA;"L";"red";"black";"parity";1;0;0;1;0;0
"38577";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;83;585,844999999506;"L";1;0;NA;"L";"red";"black";"magnit";6;0;1;0;0;1
"38581";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;84;935,299999999348;"A";1;0;NA;"A";"blue";"black";"parity";8;0;1;1;1;0
"38585";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;85;1097,98000000068;"A";1;0;NA;"A";"blue";"black";"magnit";1;0;1;0;0;0
"38589";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;86;815,370000000112;"L";1;0;NA;"L";"red";"black";"magnit";8;0;0;1;1;0
"38593";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;87;570,310000000987;"L";1;0;NA;"L";"blue";"black";"magnit";9;0;0;0;1;0
"38597";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;88;973,524999999441;"A";1;0;NA;"A";"blue";"black";"parity";8;0;1;1;0;0
"38601";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;89;696,465000001015;"L";1;0;NA;"L";"blue";"black";"parity";9;0;0;1;0;0
"38605";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;90;854,634999999544;"L";1;0;NA;"L";"blue";"black";"parity";7;0;0;0;0;0
"38609";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;91;629,759999999776;"L";1;0;NA;"L";"red";"black";"magnit";8;0;1;0;1;0
"38613";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;92;1406,00500000082;"A";1;0;NA;"A";"blue";"black";"parity";4;0;1;1;1;0
"38617";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;93;1935,61499999859;"L";1;0;NA;"L";"red";"black";"parity";1;0;0;1;1;0
"38621";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;94;521,285000000848;"L";1;0;NA;"L";"red";"black";"magnit";7;0;1;0;0;0
"38625";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";2;95;965,62000000081;"A";1;0;NA;"A";"red";"black";"parity";4;0;1;1;0;0
"38630";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;0;851,235000000102;"L";1;0;NA;"L";"blue";"black";"magnit";7;300;99;99;99;99
"38634";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;1;784,389999998733;"L";1;0;NA;"L";"blue";"black";"parity";1;300;1;0;0;0
"38638";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;2;826,1949999996;"L";1;0;NA;"L";"red";"black";"magnit";8;300;1;0;1;0
"38642";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;3;522,610000000102;"L";1;0;NA;"L";"blue";"black";"parity";1;300;1;0;1;0
"38646";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;4;933,655000000726;"A";1;0;NA;"A";"red";"black";"parity";6;300;0;1;1;0
"38650";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;5;508,920000000158;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;1;0;1;0
"38654";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;6;1205,5550000004;"A";1;0;NA;"A";"blue";"black";"parity";6;300;1;0;0;0
"38658";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;7;607,125000000466;"A";1;0;NA;"A";"blue";"black";"parity";8;300;0;0;0;0
"38662";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;8;497,439999999246;"L";1;0;NA;"L";"red";"black";"magnit";9;300;1;1;1;0
"38666";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;9;708,14999999851;"L";1;0;NA;"L";"blue";"black";"magnit";6;300;0;0;1;0
"38670";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;10;639,520000000717;"L";1;0;NA;"L";"blue";"black";"parity";3;300;1;0;0;0
"38674";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;11;530,195000000997;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;1;0;0;0
"38678";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;12;786,30999999959;"A";1;0;NA;"A";"blue";"black";"magnit";3;300;0;1;0;0
"38682";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;13;452,905000000028;"L";1;0;NA;"L";"red";"black";"magnit";7;300;0;1;1;0
"38686";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;14;573,060000000754;"A";1;0;NA;"A";"red";"black";"magnit";3;300;0;1;0;0
"38690";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;15;659,74499999918;"A";1;0;NA;"A";"blue";"black";"parity";6;300;1;0;1;0
"38694";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;16;597,459999999031;"L";1;0;NA;"L";"red";"black";"parity";7;300;0;1;1;0
"38698";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;17;626,949999999953;"A";1;0;NA;"A";"blue";"black";"parity";4;300;0;1;1;0
"38702";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;18;549,739999998594;"L";1;0;NA;"L";"red";"black";"magnit";6;300;1;1;1;0
"38706";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;19;1101,5850000002;"A";1;0;NA;"A";"blue";"black";"parity";4;300;1;1;1;0
"38710";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;20;505,685000000056;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;1;0;0;0
"38714";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;21;604,960000000661;"A";1;0;NA;"A";"blue";"black";"parity";8;300;1;0;0;0
"38718";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;22;750,335000000661;"A";1;0;NA;"A";"red";"black";"magnit";4;300;1;0;1;0
"38722";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;23;404,795000000391;"L";1;0;NA;"L";"blue";"black";"magnit";6;300;0;1;1;0
"38726";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;24;588,489999999991;"A";1;0;NA;"A";"red";"black";"parity";4;300;1;1;1;0
"38730";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;25;633,540000000736;"L";1;0;NA;"L";"red";"black";"parity";7;300;0;1;0;0
"38734";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;26;449,840000001248;"L";1;0;NA;"L";"red";"black";"magnit";8;300;1;0;0;0
"38738";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;27;533,749999998603;"A";1;0;NA;"A";"red";"black";"magnit";1;300;0;1;0;0
"38742";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;28;519,895000001183;"A";1;0;NA;"A";"red";"black";"magnit";3;300;0;0;0;0
"38746";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;29;537,785000000382;"A";1;0;NA;"A";"red";"black";"magnit";4;300;0;0;0;0
"38750";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;30;436,970000000671;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;0;0;1;0
"38754";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;31;568,479999999749;"A";1;0;NA;"A";"red";"black";"magnit";2;300;0;0;1;0
"38758";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;32;1091,59999999986;"L";1;0;NA;"L";"red";"black";"parity";1;300;1;1;0;0
"38762";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;33;971,714999999618;"L";1;0;NA;"L";"red";"black";"magnit";7;300;1;0;0;0
"38766";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;34;615,374999999302;"A";1;0;NA;"A";"blue";"black";"parity";2;300;1;1;1;0
"38770";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;35;558,339999999618;"L";1;0;NA;"L";"blue";"black";"parity";7;300;0;1;0;0
"38774";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;36;607,364999999991;"A";1;0;NA;"A";"red";"black";"parity";4;300;0;1;1;0
"38778";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;37;743,3199999996;"L";1;0;NA;"L";"blue";"black";"parity";3;300;0;1;1;0
"38782";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;38;639,569999999367;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;1;0;0;0
"38786";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;39;514,924999999348;"L";1;0;NA;"L";"blue";"black";"magnit";6;300;0;0;0;0
"38790";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;40;591,940000000177;"L";1;0;NA;"L";"red";"black";"magnit";7;300;0;0;1;0
"38794";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;41;517,159999999451;"L";1;0;NA;"L";"red";"black";"magnit";9;300;0;0;0;0
"38798";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;42;1019,875;"A";1;0;NA;"A";"blue";"black";"parity";8;300;1;1;1;0
"38802";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;43;570,270000000251;"L";1;0;NA;"L";"blue";"black";"parity";9;300;0;1;0;0
"38806";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;44;1432,55999999912;"A";1;0;NA;"A";"red";"black";"parity";6;300;0;1;1;0
"38810";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;45;1051,91500000004;"L";1;0;NA;"L";"red";"black";"parity";9;300;0;1;0;0
"38814";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;46;419,64000000013;"L";1;0;NA;"L";"blue";"black";"magnit";8;300;1;0;1;0
"38818";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;47;535,27499999851;"A";1;0;NA;"A";"red";"black";"magnit";3;300;0;1;1;0
"38822";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;48;608,8199999996;"A";1;0;NA;"A";"red";"black";"magnit";1;300;0;0;0;0
"38826";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;49;650,960000000894;"A";1;0;NA;"A";"blue";"black";"parity";2;300;1;0;1;0
"38830";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;50;591,18500000122;"A";1;0;NA;"A";"blue";"black";"magnit";3;300;1;0;0;0
"38834";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;51;480,970000000438;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;0;0;0;0
"38838";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;52;796,189999999013;"L";1;0;NA;"L";"red";"black";"magnit";8;300;0;1;1;0
"38842";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;53;662,980000000913;"A";1;0;NA;"A";"red";"black";"parity";4;300;1;1;0;0
"38846";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;54;1911,60499999952;"A";1;0;NA;"A";"red";"black";"parity";6;300;0;0;0;0
"38850";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;55;606,630000000121;"A";1;0;NA;"A";"red";"black";"parity";8;300;0;0;0;0
"38854";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;56;694,29499999946;"L";1;0;NA;"L";"red";"black";"parity";9;300;0;1;0;0
"38858";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;57;608,370000000112;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;1;1;1;0
"38862";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;58;773,064999999478;"L";1;0;NA;"L";"red";"black";"parity";1;300;1;1;1;0
"38866";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;59;528,539999999339;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;1;0;1;0
"38870";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;60;606,900000000605;"L";1;0;NA;"L";"blue";"black";"parity";3;300;1;0;0;0
"38874";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;61;877,549999999348;"L";1;0;NA;"L";"blue";"black";"magnit";8;300;1;0;0;0
"38878";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;62;693,64499999932;"L";1;0;NA;"L";"red";"black";"magnit";6;300;0;0;1;0
"38882";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;63;1097,98500000034;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;0;1;1;0
"38886";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;64;667,054999999935;"L";1;0;NA;"L";"red";"black";"parity";9;300;1;1;1;0
"38890";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;65;537,574999998324;"A";1;0;NA;"A";"red";"black";"magnit";2;300;1;1;0;0
"38894";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;66;676,374999999069;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;0;0;1;0
"38898";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;67;603,054999999469;"L";1;0;NA;"L";"blue";"black";"parity";9;300;1;1;0;0
"38902";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;68;666,579999999143;"L";1;0;NA;"L";"red";"black";"magnit";6;300;1;0;1;0
"38906";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;69;776,77500000014;"L";1;0;NA;"L";"blue";"black";"parity";9;300;1;0;1;0
"38910";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;70;810,999999999767;"L";1;0;NA;"L";"red";"black";"parity";3;300;0;0;1;0
"38914";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;71;678,809999999357;"L";1;0;NA;"L";"red";"black";"parity";7;300;0;0;0;0
"38918";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;72;619,620000001276;"L";1;0;NA;"L";"blue";"black";"parity";1;300;0;0;1;0
"38922";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;73;503,144999998622;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;1;1;0;0
"38926";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;74;445,014999999199;"A";1;0;NA;"A";"red";"black";"magnit";1;300;0;0;1;0
"38930";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;75;904,800000000279;"A";1;0;NA;"A";"blue";"black";"parity";6;300;1;0;1;0
"38934";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;76;569,185000000289;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;1;0;0;0
"38938";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;77;908,714999999618;"A";1;0;NA;"A";"red";"black";"parity";8;300;1;0;1;0
"38942";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;78;693,185000000056;"L";1;0;NA;"L";"blue";"black";"magnit";7;300;1;1;1;0
"38946";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;79;676,145000001183;"A";1;0;NA;"A";"red";"black";"parity";2;300;1;1;1;0
"38950";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;80;1318,73499999894;"L";1;0;NA;"L";"blue";"black";"parity";7;300;0;1;1;0
"38954";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;81;511,930000000633;"A";1;0;NA;"A";"blue";"black";"magnit";3;300;1;1;0;0
"38958";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;82;612,730000000913;"A";1;0;NA;"A";"red";"black";"parity";2;300;1;0;1;0
"38962";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;83;433,844999999739;"L";1;0;NA;"L";"red";"black";"magnit";9;300;1;1;0;0
"38966";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;84;456;"A";1;0;NA;"A";"red";"black";"parity";2;300;1;1;0;0
"38970";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;85;490,820000000997;"L";1;0;NA;"L";"red";"black";"parity";3;300;0;1;0;0
"38974";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;86;493,099999999627;"A";1;0;NA;"A";"red";"black";"parity";8;300;0;1;0;0
"38978";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;87;529,094999999739;"A";1;0;NA;"A";"red";"black";"magnit";2;300;1;0;0;0
"38982";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;88;1169,99500000034;"L";1;0;NA;"L";"blue";"black";"parity";7;300;1;1;1;0
"38986";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;89;529,229999999981;"L";1;0;NA;"L";"red";"black";"parity";3;300;0;0;1;0
"38990";"5ece67ec48f99322ae6d5ca3";"BRAC1_vertLL_1st0";3;90;441,969999999972;"L";1;1;NA;"A";"blue";"black";"parity";2;300;0;1;1;0
