"pp";"task_R";"correctResp_R";"context_R";"cocoa";"age";"sex";"version";"meanerror";"n";"se"
"OI5";"1";"1";"0";"300";28;"female";"online";0,0357142857142857;28;0,0357142857142857
"OI5";"1";"1";"1";"0";28;"female";"online";0;17;0
"OI5";"1";"1";"1";"300";28;"female";"online";0;14;0
"OY2";"0";"0";"0";"0";28;"female";"online";0,0434782608695652;23;0,0434782608695652
"OY2";"0";"0";"0";"300";28;"female";"online";0;16;0
"OY2";"0";"0";"1";"0";28;"female";"online";0;16;0
"OY2";"0";"0";"1";"300";28;"female";"online";0;23;0
"OY2";"0";"1";"0";"0";28;"female";"online";0;27;0
"OY2";"0";"1";"0";"300";28;"female";"online";0,04;25;0,04
"OY2";"0";"1";"1";"0";28;"female";"online";0,0333333333333333;30;0,0333333333333333
"OY2";"0";"1";"1";"300";28;"female";"online";0;32;0
"OY2";"1";"0";"0";"0";28;"female";"online";0,0434782608695652;23;0,0434782608695652
"OY2";"1";"0";"0";"300";28;"female";"online";0,0384615384615385;26;0,0384615384615385
"OY2";"1";"0";"1";"0";28;"female";"online";0;23;0
"OY2";"1";"0";"1";"300";28;"female";"online";0;18;0
"OY2";"1";"1";"0";"0";28;"female";"online";0;24;0
"OY2";"1";"1";"0";"300";28;"female";"online";0;23;0
"OY2";"1";"1";"1";"0";28;"female";"online";0;24;0
"OY2";"1";"1";"1";"300";28;"female";"online";0,037037037037037;27;0,037037037037037
"RC4";"0";"0";"0";"0";27;"female";"online";0,0714285714285714;28;0,0495634761777651
"RC4";"0";"0";"0";"300";27;"female";"online";0,15;20;0,0819178021909125
"RC4";"0";"0";"1";"0";27;"female";"online";0;26;0
"RC4";"0";"0";"1";"300";27;"female";"online";0,19047619047619;21;0,0878051853075513
"RC4";"0";"1";"0";"0";27;"female";"online";0,181818181818182;22;0,0841654636156865
"RC4";"0";"1";"0";"300";27;"female";"online";0,206896551724138;29;0,0765530555069953
"RC4";"0";"1";"1";"0";27;"female";"online";0,2;20;0,0917662935482247
"RC4";"0";"1";"1";"300";27;"female";"online";0,2;25;0,0816496580927726
"RC4";"1";"0";"0";"0";27;"female";"online";0,304347826086957;23;0,0981001869248289
"RC4";"1";"0";"0";"300";27;"female";"online";0,272727272727273;22;0,0971859061499725
"RC4";"1";"0";"1";"0";27;"female";"online";0,15;20;0,0819178021909125
"RC4";"1";"0";"1";"300";27;"female";"online";0,428571428571429;21;0,110656667034498
"RC4";"1";"1";"0";"0";27;"female";"online";0,0476190476190476;21;0,0476190476190476
"RC4";"1";"1";"0";"300";27;"female";"online";0,166666666666667;30;0,0692045665447833
"RC4";"1";"1";"1";"0";27;"female";"online";0,133333333333333;30;0,0631242768631999
"RC4";"1";"1";"1";"300";27;"female";"online";0,181818181818182;22;0,0841654636156865
"SN4";"0";"0";"0";"0";22;"female";"online";0,285714285714286;14;0,125294002758147
"SN4";"0";"0";"0";"300";22;"female";"online";0,0833333333333333;12;0,0833333333333333
"SN4";"0";"0";"1";"0";22;"female";"online";0,166666666666667;24;0,0777087340200262
"SN4";"0";"0";"1";"300";22;"female";"online";0,25;20;0,0993399267798783
"SN4";"0";"1";"0";"0";22;"female";"online";0,0333333333333333;30;0,0333333333333333
"SN4";"0";"1";"0";"300";22;"female";"online";0,12;25;0,066332495807108
"SN4";"0";"1";"1";"0";22;"female";"online";0,153846153846154;26;0,072160242458822
"SN4";"0";"1";"1";"300";22;"female";"online";0,027027027027027;37;0,027027027027027
"SN4";"1";"0";"0";"0";22;"female";"online";0,24;25;0,0871779788708135
"SN4";"1";"0";"0";"300";22;"female";"online";0,142857142857143;28;0,0673435029701474
"SN4";"1";"0";"1";"0";22;"female";"online";0,185185185185185;27;0,076180865852541
"SN4";"1";"0";"1";"300";22;"female";"online";0,333333333333333;30;0,0875376219064817
"SN4";"1";"1";"0";"0";22;"female";"online";0,0952380952380952;21;0,0656383273909058
"SN4";"1";"1";"0";"300";22;"female";"online";0,111111111111111;18;0,0762215933966706
"SN4";"1";"1";"1";"0";22;"female";"online";0,173913043478261;23;0,0808104675899639
"SN4";"1";"1";"1";"300";22;"female";"online";0,15;20;0,0819178021909125
"TE7";"0";"0";"0";"0";26;"female";"online";0,181818181818182;22;0,0841654636156865
"TE7";"0";"0";"0";"300";26;"female";"online";0,0588235294117647;17;0,0588235294117647
"TE7";"0";"0";"1";"0";26;"female";"online";0,0476190476190476;21;0,0476190476190476
"TE7";"0";"0";"1";"300";26;"female";"online";0,0416666666666667;24;0,0416666666666667
"TE7";"0";"1";"0";"0";26;"female";"online";0,0740740740740741;27;0,0513611292801138
"TE7";"0";"1";"0";"300";26;"female";"online";0;22;0
"TE7";"0";"1";"1";"0";26;"female";"online";0,0833333333333333;24;0,0576303395673437
"TE7";"0";"1";"1";"300";26;"female";"online";0,0625;32;0,0434755214775158
"TE7";"1";"0";"0";"0";26;"female";"online";0;21;0
"TE7";"1";"0";"0";"300";26;"female";"online";0,0740740740740741;27;0,0513611292801138
"TE7";"1";"0";"1";"0";26;"female";"online";0,142857142857143;28;0,0673435029701474
"TE7";"1";"0";"1";"300";26;"female";"online";0,0416666666666667;24;0,0416666666666667
"TE7";"1";"1";"0";"0";26;"female";"online";0,115384615384615;26;0,0638971066378314
"TE7";"1";"1";"0";"300";26;"female";"online";0,210526315789474;19;0,0960916767552923
"TE7";"1";"1";"1";"0";26;"female";"online";0,0476190476190476;21;0,0476190476190476
"TE7";"1";"1";"1";"300";26;"female";"online";0,12;25;0,066332495807108
"XT8";"0";"0";"0";"0";26;"male";"online";0;21;0
"XT8";"0";"0";"0";"300";26;"male";"online";0;19;0
"XT8";"0";"0";"1";"0";26;"male";"online";0,0625;16;0,0625
"XT8";"0";"0";"1";"300";26;"male";"online";0;16;0
"XT8";"0";"1";"0";"0";26;"male";"online";0;35;0
"XT8";"0";"1";"0";"300";26;"male";"online";0,0882352941176471;34;0,0493748270390893
"XT8";"0";"1";"1";"0";26;"male";"online";0;23;0
"XT8";"0";"1";"1";"300";26;"male";"online";0,0384615384615385;26;0,0384615384615385
"XT8";"1";"0";"0";"0";26;"male";"online";0,0344827586206897;29;0,0344827586206897
"XT8";"1";"0";"0";"300";26;"male";"online";0,037037037037037;27;0,037037037037037
"XT8";"1";"0";"1";"0";26;"male";"online";0,05;20;0,05
"XT8";"1";"0";"1";"300";26;"male";"online";0,0357142857142857;28;0,0357142857142857
"XT8";"1";"1";"0";"0";26;"male";"online";0,0384615384615385;26;0,0384615384615385
"XT8";"1";"1";"0";"300";26;"male";"online";0;19;0
"XT8";"1";"1";"1";"0";26;"male";"online";0;20;0
"XT8";"1";"1";"1";"300";26;"male";"online";0;21;0
