"pp";"task_R";"correctResp_R";"context_R";"cocoa";"age";"sex";"version";"meanrt";"n";"se"
"7";"0";"0";"0";"300";25;"m";"lab";673,592936608099;31;56,5361012536108
"7";"0";"0";"1";"0";25;"m";"lab";617,577791213989;29;49,5800916898785
"7";"0";"0";"1";"300";25;"m";"lab";675,009384387877;41;49,0655619774897
"7";"0";"1";"0";"0";25;"m";"lab";589,83187797742;39;44,430387152803
"7";"0";"1";"0";"300";25;"m";"lab";684,308307511466;42;51,7980115382778
"7";"0";"1";"1";"0";25;"m";"lab";696,378364562988;50;51,5106689162342
"7";"0";"1";"1";"300";25;"m";"lab";669,408761537992;39;51,995113309887
"7";"1";"0";"0";"0";25;"m";"lab";835,327337528097;29;78,7118469511818
"7";"1";"0";"0";"300";25;"m";"lab";867,925957271032;35;59,5692374475379
"7";"1";"0";"1";"0";25;"m";"lab";690,218097633786;36;52,1567369257244
"7";"1";"0";"1";"300";25;"m";"lab";705,762693756505;38;52,1138516699564
"7";"1";"1";"0";"0";25;"m";"lab";673,858661400644;38;57,3842740970317
"7";"1";"1";"0";"300";25;"m";"lab";937,346407345363;28;72,9248360209805
"7";"1";"1";"1";"0";25;"m";"lab";725,597434573703;36;42,2402251553022
"7";"1";"1";"1";"300";25;"m";"lab";716,350989464002;39;50,6630919167418
"8";"0";"0";"0";"0";19;"m";"lab";792,004184289412;22;75,7007360480811
"8";"0";"0";"0";"300";19;"m";"lab";1068,65888292139;22;126,284078319065
"8";"0";"0";"1";"0";19;"m";"lab";864,306678374608;24;81,5744841865287
"8";"0";"0";"1";"300";19;"m";"lab";1101,02264342769;31;107,689225800913
"8";"0";"1";"0";"0";19;"m";"lab";728,642753652624;37;51,6248150033774
"8";"0";"1";"0";"300";19;"m";"lab";1003,50780389747;49;60,8104961892865
"8";"0";"1";"1";"0";19;"m";"lab";814,950630399916;45;57,4579277432379
"8";"0";"1";"1";"300";19;"m";"lab";1037,63258999044;44;63,2008350059567
"8";"1";"0";"0";"0";19;"m";"lab";1017,74032413959;32;93,9101427862055
"8";"1";"0";"0";"300";19;"m";"lab";1009,59391253335;28;96,6707504675458
"8";"1";"0";"1";"0";19;"m";"lab";839,711821597556;46;62,5601443857299
"8";"1";"0";"1";"300";19;"m";"lab";1064,09878622402;44;78,5183041359262
"8";"1";"1";"0";"0";19;"m";"lab";859,208922232351;31;78,2593618411714
"8";"1";"1";"0";"300";19;"m";"lab";914,888835534817;41;75,8191996129673
"8";"1";"1";"1";"0";19;"m";"lab";773,00885396126;39;46,6552862390713
"8";"1";"1";"1";"300";19;"m";"lab";1066,31355450071;29;93,0316684201109
"9";"0";"0";"0";"0";21;"f";"lab";570,755048231645;33;33,2337221601819
"9";"0";"0";"0";"300";21;"f";"lab";686,835044308713;38;54,3680113491335
"9";"0";"0";"1";"0";21;"f";"lab";590,832762096239;46;32,378654934433
"9";"0";"0";"1";"300";21;"f";"lab";588,190488517285;32;45,1871101446676
"9";"0";"1";"0";"0";21;"f";"lab";674,034170309702;60;34,9507905414067
"9";"0";"1";"0";"300";21;"f";"lab";662,431512560163;49;50,0877260261339
"9";"0";"1";"1";"0";21;"f";"lab";658,21251090692;49;37,1563077055335
"9";"0";"1";"1";"300";21;"f";"lab";761,341201407569;56;46,7333304821193
"9";"1";"0";"0";"0";21;"f";"lab";838,971044959091;41;75,7112562678098
"9";"1";"0";"0";"300";21;"f";"lab";782,145098143933;51;53,1197526992189
"9";"1";"0";"1";"0";21;"f";"lab";870,437891978138;53;58,7094353351833
"9";"1";"0";"1";"300";21;"f";"lab";806,623454093933;50;55,7450833598322
"9";"1";"1";"0";"0";21;"f";"lab";846,401018974108;39;70,6684876298933
"9";"1";"1";"0";"300";21;"f";"lab";901,401225910631;43;67,2023182534941
"9";"1";"1";"1";"0";21;"f";"lab";907,333713589293;33;85,7367974707497
"9";"1";"1";"1";"300";21;"f";"lab";988,823568820954;40;73,6600595126832
"BZ1";"0";"0";"0";"0";21;"female";"online";746,09342105256;19;84,9206797848844
"BZ1";"0";"0";"0";"300";21;"female";"online";549,681666666603;12;49,3849344640867
"BZ1";"0";"0";"1";"0";21;"female";"online";638,522222222191;18;54,6066032828936
"BZ1";"0";"0";"1";"300";21;"female";"online";639,943000000005;15;68,2707030989075
"BZ1";"0";"1";"0";"0";21;"female";"online";847,392407407385;27;66,087627315671
"BZ1";"0";"1";"0";"300";21;"female";"online";667,941724137939;29;51,0097431159096
"BZ1";"0";"1";"1";"0";21;"female";"online";729,302045454536;22;63,7041115393648
"BZ1";"0";"1";"1";"300";21;"female";"online";730,158939393941;33;50,7794613180316
"BZ1";"1";"0";"0";"0";21;"female";"online";838,623548387088;31;75,2641631836931
"BZ1";"1";"0";"0";"300";21;"female";"online";829,177608695615;23;70,5073726255052
"BZ1";"1";"0";"1";"0";21;"female";"online";816,894374999994;24;71,8686112713988
"BZ1";"1";"0";"1";"300";21;"female";"online";822,737500000008;18;83,3472104300983
"BZ1";"1";"1";"0";"0";21;"female";"online";748,791190476284;21;66,2365428155308
"BZ1";"1";"1";"0";"300";21;"female";"online";856,103124999998;16;91,1504837684551
"BZ1";"1";"1";"1";"0";21;"female";"online";921,833437499962;16;118,583468342364
"BZ1";"1";"1";"1";"300";21;"female";"online";770,646964285701;28;51,5289972644828
"CF6";"0";"0";"0";"0";25;"I'd rather not say";"online";551,970588248771;17;21,9687307749115
"CF6";"0";"0";"0";"300";25;"I'd rather not say";"online";640,750749991275;20;31,8678727038086
"CF6";"0";"0";"1";"0";25;"I'd rather not say";"online";601,877307680507;13;30,8929406098912
"CF6";"0";"0";"1";"300";25;"I'd rather not say";"online";599,745666685825;15;39,2777976709003
"CF6";"0";"1";"0";"0";25;"I'd rather not say";"online";739,714583314101;24;45,3997446332283
"CF6";"0";"1";"0";"300";25;"I'd rather not say";"online";653,967250022106;20;18,2305678808442
"CF6";"0";"1";"1";"0";25;"I'd rather not say";"online";722,172647016123;17;44,1616538506429
"CF6";"0";"1";"1";"300";25;"I'd rather not say";"online";682,514318190938;22;27,7531791540181
"CF6";"1";"0";"0";"0";25;"I'd rather not say";"online";660,139999987388;11;35,231627282421
"CF6";"1";"0";"0";"300";25;"I'd rather not say";"online";598,214666669568;15;41,1694845346306
"CF6";"1";"0";"1";"0";25;"I'd rather not say";"online";637,469444449784;9;53,9626086101223
"CF6";"1";"0";"1";"300";25;"I'd rather not say";"online";680,755312510883;16;36,3373282086171
"CF6";"1";"1";"0";"0";25;"I'd rather not say";"online";668,884499999694;20;37,2945563707328
"CF6";"1";"1";"0";"300";25;"I'd rather not say";"online";623,620000006141;19;30,9570539486667
"CF6";"1";"1";"1";"0";25;"I'd rather not say";"online";626,437222209966;18;37,7941195872901
"CF6";"1";"1";"1";"300";25;"I'd rather not say";"online";717,843611090858;18;54,6600223481666
"HW6";"0";"0";"0";"0";21;"female";"online";821,872499984845;18;75,5170640262656
"HW6";"0";"0";"0";"300";21;"female";"online";668,430652160643;23;52,5955020265947
"HW6";"0";"0";"1";"0";21;"female";"online";746,030750003411;20;63,4591844775768
"HW6";"0";"0";"1";"300";21;"female";"online";688,584444436452;18;61,3109711375256
"HW6";"0";"1";"0";"0";21;"female";"online";833,873448279236;29;72,6449655474472
"HW6";"0";"1";"0";"300";21;"female";"online";726,870454546191;22;60,5803082276238
"HW6";"0";"1";"1";"0";21;"female";"online";677,905434772939;23;48,3395226045714
"HW6";"0";"1";"1";"300";21;"female";"online";779,523250012426;20;72,8459470269537
"HW6";"1";"0";"0";"0";21;"female";"online";973,196666679966;15;101,896249862881
"HW6";"1";"0";"0";"300";21;"female";"online";1009,73607144052;14;95,3479424871749
"HW6";"1";"0";"1";"0";21;"female";"online";816,519736827008;19;74,769882557665
"HW6";"1";"0";"1";"300";21;"female";"online";978,193958338428;24;89,6904344332176
"HW6";"1";"1";"0";"0";21;"female";"online";961,279444441768;18;77,941185298198
"HW6";"1";"1";"0";"300";21;"female";"online";928,706764709205;17;112,549499403635
"HW6";"1";"1";"1";"0";21;"female";"online";977,270806463615;31;72,3717876962899
"HW6";"1";"1";"1";"300";21;"female";"online";919,444565205713;23;82,5280574917074
"JT5";"0";"0";"0";"0";27;"female";"online";830,64499999771;23;91,2611398836027
"JT5";"0";"0";"0";"300";27;"female";"online";608,714062502258;16;22,0205798115984
"JT5";"0";"0";"1";"0";27;"female";"online";654,569062500741;16;38,7743002602392
"JT5";"0";"0";"1";"300";27;"female";"online";872,416428568873;28;91,1112865863612
"JT5";"0";"1";"0";"0";27;"female";"online";752,981346149821;26;42,9175264499326
"JT5";"0";"1";"0";"300";27;"female";"online";1059,28619046989;21;79,7420720394296
"JT5";"0";"1";"1";"0";27;"female";"online";755,29928571528;28;65,2010972763994
"JT5";"0";"1";"1";"300";27;"female";"online";857,846000004793;20;73,0174851171036
"JT5";"1";"0";"0";"0";27;"female";"online";717,036666668718;21;43,9728324272637
"JT5";"1";"0";"0";"300";27;"female";"online";1129,26636363607;22;95,3442179569584
"JT5";"1";"0";"1";"0";27;"female";"online";786,026818180372;22;63,8675551291059
"JT5";"1";"0";"1";"300";27;"female";"online";1138,65605263517;19;123,060211070821
"JT5";"1";"1";"0";"0";27;"female";"online";927,991086960031;23;66,8850185556816
"JT5";"1";"1";"0";"300";27;"female";"online";1039,44250000091;18;134,314377809536
"JT5";"1";"1";"1";"0";27;"female";"online";884,695000002945;19;84,1333215908166
"JT5";"1";"1";"1";"300";27;"female";"online";1032,92863636241;22;86,6460110768512
"LN5";"0";"0";"0";"0";23;"female";"online";670,733888885782;18;61,398079234035
"LN5";"0";"0";"0";"300";23;"female";"online";724,057058820857;17;58,6159189552437
"LN5";"0";"0";"1";"0";23;"female";"online";732,418235302355;17;54,9319616277443
"LN5";"0";"0";"1";"300";23;"female";"online";850,531818170567;11;117,333231963674
"LN5";"0";"1";"0";"0";23;"female";"online";736,236956524764;23;48,2231641880403
"LN5";"0";"1";"0";"300";23;"female";"online";714,858888889904;27;53,8528107882252
"LN5";"0";"1";"1";"0";23;"female";"online";892,81521739094;23;99,8231344073353
"LN5";"0";"1";"1";"300";23;"female";"online";781,163749998086;32;50,8456340609248
"LN5";"1";"0";"0";"0";23;"female";"online";1065,14119047261;21;102,286740865791
"LN5";"1";"0";"0";"300";23;"female";"online";852,306499992846;20;110,532879342347
"LN5";"1";"0";"1";"0";23;"female";"online";994,894130423706;23;92,3736995552094
"LN5";"1";"0";"1";"300";23;"female";"online";909,638035709837;28;88,3858284159254
"LN5";"1";"1";"0";"0";23;"female";"online";901,939761902516;21;70,3209187819343
"LN5";"1";"1";"0";"300";23;"female";"online";941,377142860021;21;94,0668150876521
"LN5";"1";"1";"1";"0";23;"female";"online";703,558749994651;12;70,0949148549872
"LN5";"1";"1";"1";"300";23;"female";"online";1063,20333332821;21;110,588128025405
"LU1";"0";"0";"0";"0";25;"male";"online";972,800000000012;20;105,191619638188
"LU1";"0";"0";"0";"300";25;"male";"online";1051,47058823531;17;136,490522124273
"LU1";"0";"0";"1";"0";25;"male";"online";803,941176470581;17;67,8233253402346
"LU1";"0";"0";"1";"300";25;"male";"online";930,478260869555;23;76,8386963397921
"LU1";"0";"1";"0";"0";25;"male";"online";965,818181818166;22;90,1667439572954
"LU1";"0";"1";"0";"300";25;"male";"online";920,050000000011;20;97,8590144571653
"LU1";"0";"1";"1";"0";25;"male";"online";1094,30434782608;23;87,6196062214253
"LU1";"0";"1";"1";"300";25;"male";"online";827,727272727278;22;72,3009637454495
"LU1";"1";"0";"0";"0";25;"male";"online";1300,45833333332;24;105,395957681173
"LU1";"1";"0";"0";"300";25;"male";"online";1087,16666666667;18;124,040217228912
"LU1";"1";"0";"1";"0";25;"male";"online";992,157894736842;19;98,1312304062343
"LU1";"1";"0";"1";"300";25;"male";"online";975,222222222225;18;95,6774795950947
"LU1";"1";"1";"0";"0";25;"male";"online";1052,31818181818;22;83,2943558983284
"LU1";"1";"1";"0";"300";25;"male";"online";1021,88888888888;18;113,702136058967
"LU1";"1";"1";"1";"0";25;"male";"online";1071,39999999999;20;93,2066013022459
"LU1";"1";"1";"1";"300";25;"male";"online";1039,21052631579;19;108,391201250213
"LY8";"0";"0";"0";"0";22;"female";"online";802,392380949598;21;60,6105243773427
"LY8";"0";"0";"0";"300";22;"female";"online";1092,48099999774;15;109,949066715983
"LY8";"0";"0";"1";"0";22;"female";"online";853,334705879473;17;67,1731302558429
"LY8";"0";"0";"1";"300";22;"female";"online";1135,99434782088;23;97,0313079965539
"LY8";"0";"1";"0";"0";22;"female";"online";905,549999999494;24;80,2139986756445
"LY8";"0";"1";"0";"300";22;"female";"online";1182,28224999912;20;94,7515643000783
"LY8";"0";"1";"1";"0";22;"female";"online";764,22954545441;22;63,8246938068296
"LY8";"0";"1";"1";"300";22;"female";"online";987,157941177857;17;88,6195498748986
"LY8";"1";"0";"0";"0";22;"female";"online";924,783260870279;23;67,2778133053193
"LY8";"1";"0";"0";"300";22;"female";"online";1176,77416666184;18;75,3928100250341
"LY8";"1";"0";"1";"0";22;"female";"online";1031,63638888832;18;102,431128595469
"LY8";"1";"0";"1";"300";22;"female";"online";1145,0265789478;19;106,657737119036
"LY8";"1";"1";"0";"0";22;"female";"online";959,421666670269;21;71,0997692082283
"LY8";"1";"1";"0";"300";22;"female";"online";1001,17558823481;17;94,9700353222875
"LY8";"1";"1";"1";"0";22;"female";"online";966,642499999249;22;93,1082075407131
"LY8";"1";"1";"1";"300";22;"female";"online";1330,21725000144;20;106,930480508991
"OI5";"0";"0";"0";"0";28;"female";"online";803,219062479911;16;94,9180928009394
"OI5";"0";"0";"0";"300";28;"female";"online";689,039166648096;24;48,7607866314468
"OI5";"0";"0";"1";"0";28;"female";"online";837,831470567514;17;94,0159338369218
"OI5";"0";"0";"1";"300";28;"female";"online";666,432777807737;18;35,893059573436
"OI5";"0";"1";"0";"0";28;"female";"online";757,601874909596;32;40,3889008747718
"OI5";"0";"1";"0";"300";28;"female";"online";712,984583359987;24;39,8110445075718
"OI5";"0";"1";"1";"0";28;"female";"online";766,597083342882;24;50,9049926917246
"OI5";"0";"1";"1";"300";28;"female";"online";773,716346217462;26;64,1049809254435
"OI5";"1";"0";"0";"0";28;"female";"online";847,238333326661;18;98,8534928834055
"OI5";"1";"0";"0";"300";28;"female";"online";818,623095240799;21;79,716055444624
"OI5";"1";"0";"1";"0";28;"female";"online";964,899193555597;31;67,0469236161636
"OI5";"1";"0";"1";"300";28;"female";"online";774,266296290552;27;37,7850572124875
"OI5";"1";"1";"0";"0";28;"female";"online";834,426458304128;24;66,0508562349666
"OI5";"1";"1";"0";"300";28;"female";"online";708,092000018805;25;25,5420548488126
"OI5";"1";"1";"1";"0";28;"female";"online";814,937058781438;17;60,5938089784847
"OI5";"1";"1";"1";"300";28;"female";"online";737,355714297987;14;40,8718858983952
"OY2";"0";"0";"0";"0";28;"female";"online";502,064318181801;22;25,4091623645235
"OY2";"0";"0";"0";"300";28;"female";"online";443,517812499958;16;13,2729138110389
"OY2";"0";"0";"1";"0";28;"female";"online";525,04392857142;14;18,4706632419646
"OY2";"0";"0";"1";"300";28;"female";"online";491,182826086904;23;17,9050579275843
"OY2";"0";"1";"0";"0";28;"female";"online";532,671111111087;27;30,2832360660759
"OY2";"0";"1";"0";"300";28;"female";"online";460,403125000016;24;10,9758548238218
"OY2";"0";"1";"1";"0";28;"female";"online";524,327241379266;29;27,7561442711718
"OY2";"0";"1";"1";"300";28;"female";"online";444,592903225741;31;10,2300702463801
"OY2";"1";"0";"0";"0";28;"female";"online";542,694999999986;21;23,9923161930939
"OY2";"1";"0";"0";"300";28;"female";"online";443,41080000004;25;10,8065602439693
"OY2";"1";"0";"1";"0";28;"female";"online";583,743260869502;23;59,5479105365564
"OY2";"1";"0";"1";"300";28;"female";"online";451,18235294112;17;17,6749219937534
"OY2";"1";"1";"0";"0";28;"female";"online";562,305625000042;24;42,2703986638285
"OY2";"1";"1";"0";"300";28;"female";"online";457,662173913035;23;10,288930728504
"OY2";"1";"1";"1";"0";28;"female";"online";485,407291666646;24;15,703077389186
"OY2";"1";"1";"1";"300";28;"female";"online";454,819200000048;25;12,4580969476403
"RC4";"0";"0";"0";"0";27;"female";"online";715,032608683586;23;33,9866919638566
"RC4";"0";"0";"0";"300";27;"female";"online";1042,43833333021;12;124,855834212412
"RC4";"0";"0";"1";"0";27;"female";"online";784,032954506322;22;32,3176443654473
"RC4";"0";"0";"1";"300";27;"female";"online";1152,07566665486;15;127,293039893191
"RC4";"0";"1";"0";"0";27;"female";"online";723,562777753816;18;41,1806232278541
"RC4";"0";"1";"0";"300";27;"female";"online";859,864250000101;20;49,5560453637781
"RC4";"0";"1";"1";"0";27;"female";"online";848,819166674123;12;84,5893380806715
"RC4";"0";"1";"1";"300";27;"female";"online";872,241666649159;15;70,9701047395331
"RC4";"1";"0";"0";"0";27;"female";"online";1010,67785714154;14;76,2713851991773
"RC4";"1";"0";"0";"300";27;"female";"online";1252,29461537674;13;116,430716710077
"RC4";"1";"0";"1";"0";27;"female";"online";907,336153878042;13;73,663329413183
"RC4";"1";"0";"1";"300";27;"female";"online";1061,73187503009;8;123,059571604004
"RC4";"1";"1";"0";"0";27;"female";"online";921,217777779222;18;64,3335068620361
"RC4";"1";"1";"0";"300";27;"female";"online";1182,04357142427;21;90,8983252053574
"RC4";"1";"1";"1";"0";27;"female";"online";1021,22521735525;23;73,7479546061209
"RC4";"1";"1";"1";"300";27;"female";"online";1049,64968751301;16;103,841456893211
"SN4";"0";"0";"0";"0";22;"female";"online";804,742222237918;9;82,4541913591528
"SN4";"0";"0";"0";"300";22;"female";"online";542,241000023205;10;22,2383832830445
"SN4";"0";"0";"1";"0";22;"female";"online";844,95315789;19;73,0243337045666
"SN4";"0";"0";"1";"300";22;"female";"online";891,763750017465;12;95,5985238197983
"SN4";"0";"1";"0";"0";22;"female";"online";787,406730774539;26;96,6546464353016
"SN4";"0";"1";"0";"300";22;"female";"online";684,030000003986;17;66,4747022422713
"SN4";"0";"1";"1";"0";22;"female";"online";628,23894736357;19;53,5712825031221
"SN4";"0";"1";"1";"300";22;"female";"online";537,867241362431;29;29,937116436097
"SN4";"1";"0";"0";"0";22;"female";"online";878,737083335485;12;102,879535270038
"SN4";"1";"0";"0";"300";22;"female";"online";826,87900000019;20;82,1658969646619
"SN4";"1";"0";"1";"0";22;"female";"online";1024,91566666092;15;110,179180898142
"SN4";"1";"0";"1";"300";22;"female";"online";667,704166656929;18;56,4385137721493
"SN4";"1";"1";"0";"0";22;"female";"online";741,243421038809;19;74,503811854756
"SN4";"1";"1";"0";"300";22;"female";"online";762,698333353425;15;73,9914132938494
"SN4";"1";"1";"1";"0";22;"female";"online";864,124411764993;17;64,9205325465868
"SN4";"1";"1";"1";"300";22;"female";"online";673,168333332675;15;34,3954281588907
"TE7";"0";"0";"0";"0";26;"female";"online";759,470588235315;17;114,750372216717
"TE7";"0";"0";"0";"300";26;"female";"online";697,199999999985;15;83,8053413458501
"TE7";"0";"0";"1";"0";26;"female";"online";729,823529411751;17;107,046349063161
"TE7";"0";"0";"1";"300";26;"female";"online";625,900000000076;20;71,3322065003691
"TE7";"0";"1";"0";"0";26;"female";"online";807,590909090899;22;90,8069799911464
"TE7";"0";"1";"0";"300";26;"female";"online";923,545454545449;22;123,648673629595
"TE7";"0";"1";"1";"0";26;"female";"online";854,149999999988;20;105,327815964212
"TE7";"0";"1";"1";"300";26;"female";"online";709,166666666651;30;52,1494775396961
"TE7";"1";"0";"0";"0";26;"female";"online";1025,6111111111;18;124,035998856562
"TE7";"1";"0";"0";"300";26;"female";"online";814,190476190493;21;86,0932390202043
"TE7";"1";"0";"1";"0";26;"female";"online";968,391304347821;23;86,1057980339417
"TE7";"1";"0";"1";"300";26;"female";"online";790,571428571423;21;93,8118575972685
"TE7";"1";"1";"0";"0";26;"female";"online";1057,40000000002;20;112,41329758389
"TE7";"1";"1";"0";"300";26;"female";"online";735,357142857151;14;73,3348939584576
"TE7";"1";"1";"1";"0";26;"female";"online";1075,42105263157;19;117,81855699778
"TE7";"1";"1";"1";"300";26;"female";"online";848,619047619059;21;86,7680124346492
"XT8";"0";"0";"0";"0";26;"male";"online";523,121190475627;21;29,3638758325606
"XT8";"0";"0";"0";"300";26;"male";"online";476,399473683976;19;29,9943095673827
"XT8";"0";"0";"1";"0";26;"male";"online";564,755333333346;15;37,5330635936413
"XT8";"0";"0";"1";"300";26;"male";"online";463,191562500033;16;17,8196128472093
"XT8";"0";"1";"0";"0";26;"male";"online";519,121617647141;34;25,8807646060451
"XT8";"0";"1";"0";"300";26;"male";"online";458,633064516148;31;12,8863980630172
"XT8";"0";"1";"1";"0";26;"male";"online";518,371136363799;22;33,9171618468309
