"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"cuecolor_R";"error_R";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"WI5";"BRAC1_horiAA_1st300";1;24;828,850000019884;"L";1;0;NA;"L";"red";"black";"magnit";4;0;"Windows";"Chrome";"1280x610";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;25;927,985000016633;"A";1;0;NA;"A";"blue";"black";"parity";3;0;"Windows";"Chrome";"1280x610";1;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;26;674,430000013672;"A";1;0;NA;"A";"red";"black";"magnit";8;0;"Windows";"Chrome";"1280x610";1;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;27;2136,02999999421;"L";1;0;NA;"L";"red";"black";"parity";2;0;"Windows";"Chrome";"1280x610";1;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;28;2085,46999999089;"L";1;0;NA;"L";"red";"black";"parity";6;0;"Windows";"Chrome";"1280x610";0;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;29;920,664999983273;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;"Windows";"Chrome";"1280x610";1;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;30;2195,84500000929;"L";1;0;NA;"L";"red";"black";"parity";8;0;"Windows";"Chrome";"1280x610";1;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;31;1261,84999998077;"A";1;0;NA;"A";"red";"black";"parity";7;0;"Windows";"Chrome";"1280x610";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;32;717,395000014221;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;"Windows";"Chrome";"1280x610";1;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;33;688,109999988228;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;"Windows";"Chrome";"1280x610";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;34;1333,81999999983;"A";1;0;NA;"A";"blue";"black";"parity";7;0;"Windows";"Chrome";"1280x610";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;35;1306,17500000517;"A";1;0;NA;"A";"red";"black";"parity";3;0;"Windows";"Chrome";"1280x610";0;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;36;690,819999988889;"A";1;0;NA;"A";"red";"black";"parity";7;0;"Windows";"Chrome";"1280x610";0;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;37;651,435000007041;"L";1;0;NA;"L";"blue";"black";"parity";2;0;"Windows";"Chrome";"1280x610";0;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;38;724,205000005895;"L";1;0;NA;"L";"red";"black";"magnit";1;0;"Windows";"Chrome";"1280x610";1;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;39;704,729999997653;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;"Windows";"Chrome";"1280x610";0;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;40;698,220000020228;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;"Windows";"Chrome";"1280x610";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;41;916,565000021365;"L";1;0;NA;"L";"blue";"black";"parity";6;0;"Windows";"Chrome";"1280x610";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;42;1543,89999998966;"L";1;0;NA;"L";"blue";"black";"parity";4;0;"Windows";"Chrome";"1280x610";0;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;43;563,59999999404;"A";1;0;NA;"A";"red";"black";"parity";9;0;"Windows";"Chrome";"1280x610";0;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;44;1138,65499998792;"A";1;0;NA;"A";"red";"black";"parity";3;0;"Windows";"Chrome";"1280x610";0;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;45;738,890000007814;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;"Windows";"Chrome";"1280x610";1;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;46;973,939999996219;"A";1;0;NA;"A";"blue";"black";"parity";7;0;"Windows";"Chrome";"1280x610";1;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;47;551,995000016177;"L";1;0;NA;"L";"red";"black";"parity";4;0;"Windows";"Chrome";"1280x610";0;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;48;950,530000001891;"L";1;0;NA;"L";"blue";"black";"parity";6;0;"Windows";"Chrome";"1280x610";0;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;49;786,724999983562;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;"Windows";"Chrome";"1280x610";1;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;50;590,159999992466;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;"Windows";"Chrome";"1280x610";0;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;51;760,279999987688;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;"Windows";"Chrome";"1280x610";0;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;52;617,319999990286;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;"Windows";"Chrome";"1280x610";0;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;53;711,230000015348;"L";1;0;NA;"L";"red";"black";"magnit";3;0;"Windows";"Chrome";"1280x610";0;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;54;1512,02000002377;"A";1;0;NA;"A";"red";"black";"parity";7;0;"Windows";"Chrome";"1280x610";1;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;55;1428,97000000812;"L";1;1;NA;"A";"red";"black";"magnit";6;0;"Windows";"Chrome";"1280x610";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;56;1713,73499999754;"A";1;0;NA;"A";"red";"black";"magnit";9;0;"Windows";"Chrome";"1280x610";0;0;0;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;57;1146,60999999614;"A";1;0;NA;"A";"red";"black";"magnit";7;0;"Windows";"Chrome";"1280x610";0;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;58;874,320000002626;"A";1;0;NA;"A";"blue";"black";"parity";9;0;"Windows";"Chrome";"1280x610";1;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;59;901,119999994989;"L";1;0;NA;"L";"red";"black";"magnit";3;0;"Windows";"Chrome";"1280x610";1;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;60;1413,72500002035;"A";1;0;NA;"A";"red";"black";"parity";9;0;"Windows";"Chrome";"1280x610";1;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;61;1117,05000000075;"A";1;0;NA;"A";"red";"black";"magnit";8;0;"Windows";"Chrome";"1280x610";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;62;884,479999978794;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;"Windows";"Chrome";"1280x610";0;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;63;1568,0149999971;"A";1;0;NA;"A";"red";"black";"magnit";7;0;"Windows";"Chrome";"1280x610";0;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;64;872,604999982286;"L";1;0;NA;"L";"red";"black";"magnit";1;0;"Windows";"Chrome";"1280x610";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;65;835,794999991776;"L";1;0;NA;"L";"red";"black";"magnit";2;0;"Windows";"Chrome";"1280x610";0;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;66;776,594999973895;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;"Windows";"Chrome";"1280x610";0;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;67;1189,71000000602;"L";1;0;NA;"L";"blue";"black";"parity";2;0;"Windows";"Chrome";"1280x610";1;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;68;889,334999985294;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;"Windows";"Chrome";"1280x610";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;69;1008,26500001131;"L";1;0;NA;"L";"red";"black";"magnit";4;0;"Windows";"Chrome";"1280x610";0;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;70;920,699999987846;"A";1;0;NA;"A";"blue";"black";"parity";3;0;"Windows";"Chrome";"1280x610";1;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;71;644,51499999268;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;"Windows";"Chrome";"1280x610";1;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;72;1116,51000002166;"L";1;0;NA;"L";"blue";"black";"parity";4;0;"Windows";"Chrome";"1280x610";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;73;595,679999998538;"A";1;0;NA;"A";"red";"black";"magnit";6;0;"Windows";"Chrome";"1280x610";1;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;74;1042,26999997627;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;"Windows";"Chrome";"1280x610";0;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;75;1249,00499999058;"L";1;0;NA;"L";"blue";"black";"parity";8;0;"Windows";"Chrome";"1280x610";1;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;76;727,574999997159;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;"Windows";"Chrome";"1280x610";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;77;765,829999989364;"L";1;0;NA;"L";"blue";"black";"parity";8;0;"Windows";"Chrome";"1280x610";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;78;905,305000022054;"L";1;0;NA;"L";"red";"black";"magnit";1;0;"Windows";"Chrome";"1280x610";1;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;79;1311,87999999383;"L";1;0;NA;"L";"red";"black";"magnit";2;0;"Windows";"Chrome";"1280x610";0;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;80;1082,94500000193;"A";1;1;NA;"L";"red";"black";"parity";6;0;"Windows";"Chrome";"1280x610";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;81;2502,84500000009;NA;NA;1;1;"A";"blue";"black";"parity";1;0;"Windows";"Chrome";"1280x610";0;1;1;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;82;635,524999990594;"A";1;0;NA;"A";"red";"black";"magnit";8;0;"Windows";"Chrome";"1280x610";1;0;1;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;83;795,964999997523;"A";1;0;NA;"A";"blue";"black";"parity";7;0;"Windows";"Chrome";"1280x610";1;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;84;1593,22999999858;"L";1;0;NA;"L";"blue";"black";"parity";6;0;"Windows";"Chrome";"1280x610";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"WI5";"BRAC1_horiAA_1st300";1;85;776,299999997718;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;"Windows";"Chrome";"1280x610";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
