"";"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"cuecolor_R";"error_R"
"9186";"GM4";"BRAC1_horiAL_1st0";2;49;1303;"L";1;1;NA;"A";"blue";"black";"parity";7;300;1;1;1;0
"9190";"GM4";"BRAC1_horiAL_1st0";2;50;1027;"A";1;0;NA;"A";"red";"black";"parity";9;300;0;0;1;1
"9194";"GM4";"BRAC1_horiAL_1st0";2;51;842;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;1;1;1;0
"9198";"GM4";"BRAC1_horiAL_1st0";2;52;1061;"A";1;0;NA;"A";"red";"black";"parity";1;300;1;1;1;0
"9202";"GM4";"BRAC1_horiAL_1st0";2;53;792;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;0;0;0
"9206";"GM4";"BRAC1_horiAL_1st0";2;54;718;"A";1;1;NA;"L";"blue";"black";"magnit";1;300;1;1;1;0
"9210";"GM4";"BRAC1_horiAL_1st0";2;55;1052;"A";1;0;NA;"A";"red";"black";"magnit";7;300;0;1;1;1
"9214";"GM4";"BRAC1_horiAL_1st0";2;56;1015,99999999977;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;0;1;1;0
"9218";"GM4";"BRAC1_horiAL_1st0";2;57;1381,99999999977;"L";1;1;NA;"A";"red";"black";"parity";3;300;1;1;1;0
"9222";"GM4";"BRAC1_horiAL_1st0";2;58;991;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;0;1;1
"9226";"GM4";"BRAC1_horiAL_1st0";2;59;1506,00000000023;"A";1;0;NA;"A";"red";"black";"magnit";7;300;1;0;1;0
"9230";"GM4";"BRAC1_horiAL_1st0";2;60;951;"A";1;0;NA;"A";"blue";"black";"parity";9;300;1;0;1;0
"9234";"GM4";"BRAC1_horiAL_1st0";2;61;770;"L";1;1;NA;"A";"blue";"black";"parity";1;300;0;0;0;0
"9238";"GM4";"BRAC1_horiAL_1st0";2;62;688;"A";1;0;NA;"A";"red";"black";"parity";7;300;0;0;1;1
"9242";"GM4";"BRAC1_horiAL_1st0";2;63;869;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;1;0
"9246";"GM4";"BRAC1_horiAL_1st0";2;64;542,000000000233;"A";1;0;NA;"A";"red";"black";"magnit";9;300;0;0;1;0
"9250";"GM4";"BRAC1_horiAL_1st0";2;65;424;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;0;1;1;0
"9254";"GM4";"BRAC1_horiAL_1st0";2;66;1168;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;0;1;0
"9258";"GM4";"BRAC1_horiAL_1st0";2;67;820;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;1;1;1;0
"9262";"GM4";"BRAC1_horiAL_1st0";2;68;841;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;1;0;0
"9266";"GM4";"BRAC1_horiAL_1st0";2;69;967;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;1;1;0;0
"9270";"GM4";"BRAC1_horiAL_1st0";2;70;795;"A";1;0;NA;"A";"blue";"black";"parity";1;300;1;0;0;0
"9274";"GM4";"BRAC1_horiAL_1st0";2;71;666;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;1;0;0;0
"9278";"GM4";"BRAC1_horiAL_1st0";2;72;956,000000000233;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;0;0;0;0
"9282";"GM4";"BRAC1_horiAL_1st0";2;73;774;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;1;1;0
"9286";"GM4";"BRAC1_horiAL_1st0";2;74;759;"L";1;0;NA;"L";"blue";"black";"parity";6;300;0;0;1;0
"9290";"GM4";"BRAC1_horiAL_1st0";2;75;565;"A";1;0;NA;"A";"blue";"black";"parity";7;300;0;1;0;0
"9294";"GM4";"BRAC1_horiAL_1st0";2;76;705;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;1;1;0
"9298";"GM4";"BRAC1_horiAL_1st0";2;77;674;"A";1;0;NA;"A";"red";"black";"magnit";6;300;1;1;0;0
"9302";"GM4";"BRAC1_horiAL_1st0";2;78;593,999999999767;"A";1;1;NA;"L";"red";"black";"magnit";2;300;0;1;0;0
"9306";"GM4";"BRAC1_horiAL_1st0";2;79;416;"L";1;0;NA;"L";"red";"black";"magnit";3;300;0;0;0;1
"9310";"GM4";"BRAC1_horiAL_1st0";2;80;1329,99999999977;"L";1;0;NA;"L";"red";"black";"parity";4;300;1;0;0;0
"9314";"GM4";"BRAC1_horiAL_1st0";2;81;579,000000000233;"A";1;0;NA;"A";"red";"black";"parity";9;300;0;1;0;0
"9318";"GM4";"BRAC1_horiAL_1st0";2;82;891;"A";1;0;NA;"A";"blue";"black";"parity";3;300;0;0;1;0
"9322";"GM4";"BRAC1_horiAL_1st0";2;83;505;"A";1;0;NA;"A";"blue";"black";"parity";7;300;0;0;0;0
"9326";"GM4";"BRAC1_horiAL_1st0";2;84;749;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;1;1;0;0
"9330";"GM4";"BRAC1_horiAL_1st0";2;85;1129;"L";1;1;NA;"A";"blue";"black";"magnit";6;300;0;1;0;0
"9334";"GM4";"BRAC1_horiAL_1st0";2;86;516;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;0;1;0;1
"9338";"GM4";"BRAC1_horiAL_1st0";2;87;470;"A";1;0;NA;"A";"red";"black";"magnit";6;300;0;1;1;0
"9342";"GM4";"BRAC1_horiAL_1st0";2;88;715;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;0;1;1;0
"9346";"GM4";"BRAC1_horiAL_1st0";2;89;832,999999999767;"L";1;1;NA;"A";"red";"black";"parity";1;300;1;1;1;0
"9350";"GM4";"BRAC1_horiAL_1st0";2;90;963;"L";1;0;NA;"L";"red";"black";"magnit";4;300;1;1;0;1
"9354";"GM4";"BRAC1_horiAL_1st0";2;91;1354;"L";1;0;NA;"L";"blue";"black";"parity";6;300;1;0;1;0
"9358";"GM4";"BRAC1_horiAL_1st0";2;92;1219;"L";1;0;NA;"L";"red";"black";"magnit";2;300;1;0;1;0
"9362";"GM4";"BRAC1_horiAL_1st0";2;93;457;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;0;0;1;0
"9366";"GM4";"BRAC1_horiAL_1st0";2;94;483;"A";1;0;NA;"A";"red";"black";"magnit";8;300;0;1;1;0
"9370";"GM4";"BRAC1_horiAL_1st0";2;95;1171;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;1;1;0
"9375";"GM4";"BRAC1_horiAL_1st0";3;0;795,000000000233;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;99;99;99;99
"9379";"GM4";"BRAC1_horiAL_1st0";3;1;396;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;0;1;0;0
"9383";"GM4";"BRAC1_horiAL_1st0";3;2;545,000000000233;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;0;0;0;0
"9387";"GM4";"BRAC1_horiAL_1st0";3;3;427;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;0;1;0;0
"9391";"GM4";"BRAC1_horiAL_1st0";3;4;812;"A";1;0;NA;"A";"red";"black";"parity";9;0;1;1;1;0
"9395";"GM4";"BRAC1_horiAL_1st0";3;5;548;"L";1;1;NA;"A";"blue";"black";"parity";3;0;0;0;1;0
"9399";"GM4";"BRAC1_horiAL_1st0";3;6;697;"A";1;0;NA;"A";"red";"black";"parity";9;0;0;0;1;1
"9403";"GM4";"BRAC1_horiAL_1st0";3;7;754;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;1;0;1;0
"9407";"GM4";"BRAC1_horiAL_1st0";3;8;729;"L";1;0;NA;"L";"red";"black";"parity";6;0;1;1;1;0
"9411";"GM4";"BRAC1_horiAL_1st0";3;9;640;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;1;0;1;0
"9415";"GM4";"BRAC1_horiAL_1st0";3;10;1010;"A";1;1;NA;"L";"red";"black";"parity";2;0;1;0;1;0
"9419";"GM4";"BRAC1_horiAL_1st0";3;11;673;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;1;1;1;1
"9423";"GM4";"BRAC1_horiAL_1st0";3;12;850;"A";1;0;NA;"A";"red";"black";"parity";3;0;1;0;1;0
"9427";"GM4";"BRAC1_horiAL_1st0";3;13;836;"L";1;0;NA;"L";"red";"black";"parity";4;0;0;1;0;0
"9431";"GM4";"BRAC1_horiAL_1st0";3;14;521;"L";1;0;NA;"L";"blue";"black";"parity";6;0;0;0;1;0
"9435";"GM4";"BRAC1_horiAL_1st0";3;15;594;"A";1;0;NA;"A";"red";"black";"magnit";7;0;1;1;1;0
"9439";"GM4";"BRAC1_horiAL_1st0";3;16;534;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;0;1;1;0
"9443";"GM4";"BRAC1_horiAL_1st0";3;17;425;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;0;0;0;0
"9447";"GM4";"BRAC1_horiAL_1st0";3;18;535;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;0;0;0;0
"9451";"GM4";"BRAC1_horiAL_1st0";3;19;657,000000000233;"A";1;0;NA;"A";"red";"black";"magnit";9;0;0;1;1;0
"9455";"GM4";"BRAC1_horiAL_1st0";3;20;1009;"L";1;0;NA;"L";"red";"black";"parity";8;0;1;1;0;0
"9459";"GM4";"BRAC1_horiAL_1st0";3;21;1138;"L";1;0;NA;"L";"red";"black";"magnit";3;0;1;0;0;0
"9463";"GM4";"BRAC1_horiAL_1st0";3;22;476;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;0;1;1;0
"9467";"GM4";"BRAC1_horiAL_1st0";3;23;524,000000000233;"L";1;0;NA;"L";"red";"black";"parity";4;0;1;1;1;0
"9471";"GM4";"BRAC1_horiAL_1st0";3;24;586;"L";1;0;NA;"L";"red";"black";"magnit";1;0;1;0;0;0
"9475";"GM4";"BRAC1_horiAL_1st0";3;25;602;"A";1;0;NA;"A";"blue";"black";"parity";7;0;1;1;1;0
"9479";"GM4";"BRAC1_horiAL_1st0";3;26;601;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;1;1;0;0
"9483";"GM4";"BRAC1_horiAL_1st0";3;27;659;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;0;0;0
"9487";"GM4";"BRAC1_horiAL_1st0";3;28;710;"L";1;0;NA;"L";"red";"black";"magnit";2;0;1;0;1;0
"9491";"GM4";"BRAC1_horiAL_1st0";3;29;729,000000000233;"A";1;0;NA;"A";"red";"black";"parity";3;0;1;1;0;0
"9495";"GM4";"BRAC1_horiAL_1st0";3;30;543;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;1;1;1;0
"9499";"GM4";"BRAC1_horiAL_1st0";3;31;526;"A";1;0;NA;"A";"blue";"black";"parity";1;0;1;1;0;0
"9503";"GM4";"BRAC1_horiAL_1st0";3;32;639;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;1;1;0;0
"9507";"GM4";"BRAC1_horiAL_1st0";3;33;521;"A";1;0;NA;"A";"blue";"black";"parity";1;0;1;1;0;0
"9511";"GM4";"BRAC1_horiAL_1st0";3;34;528;"A";1;0;NA;"A";"red";"black";"magnit";7;0;1;0;1;0
"9515";"GM4";"BRAC1_horiAL_1st0";3;35;596,999999999767;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;1;1;0
"9519";"GM4";"BRAC1_horiAL_1st0";3;36;691;"A";1;0;NA;"A";"red";"black";"magnit";6;0;1;1;1;0
"9523";"GM4";"BRAC1_horiAL_1st0";3;37;842;"L";1;1;NA;"A";"blue";"black";"parity";7;0;1;0;1;0
"9527";"GM4";"BRAC1_horiAL_1st0";3;38;784;"L";1;0;NA;"L";"red";"black";"magnit";4;0;1;1;1;1
"9531";"GM4";"BRAC1_horiAL_1st0";3;39;1429;"L";1;0;NA;"L";"red";"black";"parity";6;0;1;0;0;0
"9535";"GM4";"BRAC1_horiAL_1st0";3;40;1215;"A";1;1;NA;"L";"red";"black";"magnit";1;0;1;0;0;0
"9539";"GM4";"BRAC1_horiAL_1st0";3;41;1009;"A";1;0;NA;"A";"blue";"black";"parity";9;0;1;1;1;1
"9543";"GM4";"BRAC1_horiAL_1st0";3;42;938;"L";1;0;NA;"L";"red";"black";"parity";8;0;0;1;1;0
"9547";"GM4";"BRAC1_horiAL_1st0";3;43;714,000000000233;"L";1;0;NA;"L";"red";"black";"magnit";3;0;1;0;0;0
"9551";"GM4";"BRAC1_horiAL_1st0";3;44;746;"L";1;0;NA;"L";"red";"black";"parity";6;0;1;0;0;0
"9555";"GM4";"BRAC1_horiAL_1st0";3;45;625;"L";1;0;NA;"L";"red";"black";"magnit";2;0;1;0;0;0
"9559";"GM4";"BRAC1_horiAL_1st0";3;46;576;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;0;1;1;0
"9563";"GM4";"BRAC1_horiAL_1st0";3;47;674;"L";1;0;NA;"L";"blue";"black";"parity";2;0;1;1;0;0
"9567";"GM4";"BRAC1_horiAL_1st0";3;48;541;"A";1;0;NA;"A";"red";"black";"parity";1;0;0;1;1;0
"9571";"GM4";"BRAC1_horiAL_1st0";3;49;801;"A";1;0;NA;"A";"red";"black";"magnit";8;0;1;0;0;0
"9575";"GM4";"BRAC1_horiAL_1st0";3;50;888,000000000233;"L";1;0;NA;"L";"red";"black";"magnit";3;0;0;1;0;0
"9579";"GM4";"BRAC1_horiAL_1st0";3;51;533;"L";1;0;NA;"L";"red";"black";"magnit";4;0;0;0;0;0
"9583";"GM4";"BRAC1_horiAL_1st0";3;52;732;"L";1;0;NA;"L";"red";"black";"parity";2;0;1;0;0;0
"9587";"GM4";"BRAC1_horiAL_1st0";3;53;887,000000000233;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;1;1;1;0
"9591";"GM4";"BRAC1_horiAL_1st0";3;54;774;"L";1;0;NA;"L";"red";"black";"parity";4;0;1;1;1;0
"9595";"GM4";"BRAC1_horiAL_1st0";3;55;789,999999999767;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;1;0;0
"9599";"GM4";"BRAC1_horiAL_1st0";3;56;489;"A";1;0;NA;"A";"red";"black";"parity";1;0;0;0;0;0
"9603";"GM4";"BRAC1_horiAL_1st0";3;57;484,000000000233;"L";1;0;NA;"L";"red";"black";"parity";2;0;0;1;0;0
"9607";"GM4";"BRAC1_horiAL_1st0";3;58;505,999999999767;"A";1;0;NA;"A";"blue";"black";"parity";3;0;0;1;1;0
"9611";"GM4";"BRAC1_horiAL_1st0";3;59;609;"L";1;1;NA;"A";"red";"black";"magnit";6;0;1;0;1;0
"9615";"GM4";"BRAC1_horiAL_1st0";3;60;930;"L";1;0;NA;"L";"blue";"black";"parity";8;0;1;1;1;1
"9619";"GM4";"BRAC1_horiAL_1st0";3;61;552,000000000233;"A";1;0;NA;"A";"red";"black";"parity";1;0;0;1;1;0
"9623";"GM4";"BRAC1_horiAL_1st0";3;62;624;"L";1;0;NA;"L";"blue";"black";"parity";6;0;0;1;1;0
"9627";"GM4";"BRAC1_horiAL_1st0";3;63;674;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;1;0;0;0
"9631";"GM4";"BRAC1_horiAL_1st0";3;64;428;"A";1;0;NA;"A";"red";"black";"magnit";7;0;0;1;1;0
"9635";"GM4";"BRAC1_horiAL_1st0";3;65;432;"A";1;0;NA;"A";"red";"black";"magnit";8;0;0;0;0;0
"9639";"GM4";"BRAC1_horiAL_1st0";3;66;596,000000000233;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;0;1;1;0
"9643";"GM4";"BRAC1_horiAL_1st0";3;67;640;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;0;1;0;0
"9647";"GM4";"BRAC1_horiAL_1st0";3;68;434;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;0;0;0;0
"9651";"GM4";"BRAC1_horiAL_1st0";3;69;502,999999999767;"L";1;0;NA;"L";"red";"black";"magnit";2;0;0;1;1;0
"9655";"GM4";"BRAC1_horiAL_1st0";3;70;414,999999999767;"L";1;0;NA;"L";"red";"black";"magnit";4;0;0;0;0;0
"9659";"GM4";"BRAC1_horiAL_1st0";3;71;654;"L";1;0;NA;"L";"blue";"black";"parity";6;0;1;0;1;0
"9663";"GM4";"BRAC1_horiAL_1st0";3;72;489,000000000233;"A";1;0;NA;"A";"blue";"black";"parity";1;0;0;1;0;0
"9667";"GM4";"BRAC1_horiAL_1st0";3;73;477;"L";1;0;NA;"L";"blue";"black";"parity";2;0;0;1;0;0
"9671";"GM4";"BRAC1_horiAL_1st0";3;74;680;"L";1;1;NA;"A";"red";"black";"parity";3;0;0;1;1;0
"9675";"GM4";"BRAC1_horiAL_1st0";3;75;699,000000000233;"L";1;1;NA;"A";"blue";"black";"parity";9;0;0;0;1;1
"9679";"GM4";"BRAC1_horiAL_1st0";3;76;486;"A";1;0;NA;"A";"blue";"black";"parity";7;0;0;0;0;1
"9683";"GM4";"BRAC1_horiAL_1st0";3;77;452;"L";1;0;NA;"L";"blue";"black";"parity";8;0;0;1;0;0
"9687";"GM4";"BRAC1_horiAL_1st0";3;78;632;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;1;1;0;0
"9691";"GM4";"BRAC1_horiAL_1st0";3;79;776;"A";1;0;NA;"A";"red";"black";"magnit";6;0;0;0;1;0
"9695";"GM4";"BRAC1_horiAL_1st0";3;80;560;"A";1;0;NA;"A";"red";"black";"parity";9;0;1;0;0;0
"9699";"GM4";"BRAC1_horiAL_1st0";3;81;490;"L";1;0;NA;"L";"red";"black";"magnit";1;0;1;1;0;0
"9703";"GM4";"BRAC1_horiAL_1st0";3;82;548;"A";1;0;NA;"A";"red";"black";"magnit";9;0;0;1;0;0
"9707";"GM4";"BRAC1_horiAL_1st0";3;83;539;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;0;0;1;0
"9711";"GM4";"BRAC1_horiAL_1st0";3;84;398,000000000233;"A";1;0;NA;"A";"red";"black";"magnit";8;0;0;0;1;0
"9715";"GM4";"BRAC1_horiAL_1st0";3;85;520;"A";1;0;NA;"A";"blue";"black";"parity";9;0;1;0;1;0
"9719";"GM4";"BRAC1_horiAL_1st0";3;86;598;"L";1;0;NA;"L";"blue";"black";"parity";8;0;0;1;0;0
"9723";"GM4";"BRAC1_horiAL_1st0";3;87;420;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;1;1;0;0
"9727";"GM4";"BRAC1_horiAL_1st0";3;88;455;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;0;1;0;0
"9731";"GM4";"BRAC1_horiAL_1st0";3;89;557,000000000233;"A";1;0;NA;"A";"red";"black";"magnit";9;0;0;1;1;0
"9735";"GM4";"BRAC1_horiAL_1st0";3;90;569;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;1;1;0
"9739";"GM4";"BRAC1_horiAL_1st0";3;91;596;"A";1;1;NA;"L";"red";"black";"parity";8;0;0;0;1;0
"9743";"GM4";"BRAC1_horiAL_1st0";3;92;411;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;1;0;1
"9747";"GM4";"BRAC1_horiAL_1st0";3;93;553,000000000233;"L";1;0;NA;"L";"blue";"black";"parity";2;0;0;1;1;0
"9751";"GM4";"BRAC1_horiAL_1st0";3;94;495;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;1;1;0
"9755";"GM4";"BRAC1_horiAL_1st0";3;95;600;"A";1;0;NA;"A";"blue";"black";"parity";3;0;0;0;1;0
"11446";"LY8";"BRAC1_horiAA_1st0";0;0;1312,61500000255;"L";1;0;NA;"L";"red";"black";"magnit";1;300;99;99;99;99
"11450";"LY8";"BRAC1_horiAA_1st0";0;1;1593,85000000475;"A";1;0;NA;"A";"red";"black";"magnit";7;300;0;1;0;0
"11454";"LY8";"BRAC1_horiAA_1st0";0;2;1695,47000000603;"L";1;0;NA;"L";"red";"black";"magnit";1;300;0;1;0;0
"11458";"LY8";"BRAC1_horiAA_1st0";0;3;887,170000001788;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;0;1;1;0
"11462";"LY8";"BRAC1_horiAA_1st0";0;4;2096,69000000576;"L";1;0;NA;"L";"red";"black";"parity";8;300;1;1;1;0
"11466";"LY8";"BRAC1_horiAA_1st0";0;5;2501,09999999998;NA;NA;1;1;"L";"blue";"black";"magnit";2;300;1;0;1;0
"11470";"LY8";"BRAC1_horiAA_1st0";0;6;1641,65999999386;"L";1;1;NA;"A";"red";"black";"parity";7;300;1;1;1;1
"11474";"LY8";"BRAC1_horiAA_1st0";0;7;2501,10000000001;NA;NA;1;1;"A";"red";"black";"parity";9;300;0;0;0;1
"11478";"LY8";"BRAC1_horiAA_1st0";0;8;1598,28999999445;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;1;1;1;1
"11482";"LY8";"BRAC1_horiAA_1st0";0;9;1515,95000000088;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;0;1;0;0
"11486";"LY8";"BRAC1_horiAA_1st0";0;10;1790,86000000825;"L";1;0;NA;"L";"blue";"black";"parity";4;300;1;1;0;0
"11490";"LY8";"BRAC1_horiAA_1st0";0;11;1583,55999999912;"L";1;1;NA;"A";"blue";"black";"parity";1;300;0;1;0;0
"11494";"LY8";"BRAC1_horiAA_1st0";0;12;954,880000004778;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;0;1
