"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"framecolor_R";"error_R";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"PD1";"BRAC2_horiAA_1st0";3;23;516,915000000037;"L";1;0;NA;"L";"black";"blue";"magnit";4;300;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;24;551,365000006743;"A";1;0;NA;"A";"black";"red";"parity";7;300;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;25;897,119999994058;"L";1;0;NA;"L";"black";"red";"magnit";4;300;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;26;650,389999995241;"A";1;0;NA;"A";"black";"blue";"parity";7;300;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;27;672,505000009434;"A";1;0;NA;"A";"black";"red";"parity";1;300;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;28;483,954999988666;"L";1;0;NA;"L";"black";"blue";"parity";4;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;29;770,11500000651;"A";1;0;NA;"A";"black";"red";"parity";3;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;30;525,169999993406;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;31;949,655000003986;"A";1;0;NA;"A";"black";"red";"magnit";7;300;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;32;1460,18999999808;"A";1;0;NA;"A";"black";"blue";"magnit";6;300;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;33;584,560000003083;"A";1;0;NA;"A";"black";"blue";"magnit";7;300;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;34;671,664999987232;"L";1;0;NA;"L";"black";"blue";"parity";2;300;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;35;449,635000011884;"L";1;0;NA;"L";"black";"red";"magnit";1;300;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;36;764,209999993909;"A";1;1;NA;"L";"black";"blue";"parity";8;300;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;37;723,014999995939;"A";1;0;NA;"A";"black";"blue";"magnit";9;300;"Windows";"Chrome";"1920x969";1;1;0;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;38;799,755000000121;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;39;632,259999998612;"A";1;0;NA;"A";"black";"blue";"magnit";6;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;40;930,510000005597;"A";1;0;NA;"A";"black";"blue";"parity";3;300;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;41;1137,35499999905;"L";1;0;NA;"L";"black";"red";"parity";4;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;42;887,600000001956;"L";1;0;NA;"L";"black";"red";"magnit";2;300;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;43;1260,7549999957;"A";1;0;NA;"A";"black";"blue";"magnit";6;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;44;581,235000004992;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;45;693,505000002915;"L";1;0;NA;"L";"black";"red";"magnit";1;300;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;46;642,894999997225;"L";1;0;NA;"L";"black";"blue";"parity";2;300;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;47;635,739999997895;"A";1;0;NA;"A";"black";"red";"parity";1;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;48;698,134999998845;"A";1;0;NA;"A";"black";"red";"parity";3;300;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;49;464,204999996582;"L";1;0;NA;"L";"black";"blue";"parity";2;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;50;845,390000002226;"L";1;0;NA;"L";"black";"red";"parity";8;300;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;51;710,325000007404;"L";1;0;NA;"L";"black";"blue";"magnit";2;300;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;52;482,269999993034;"A";1;0;NA;"A";"black";"blue";"magnit";9;300;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;53;447,660000005271;"L";1;1;NA;"A";"black";"blue";"parity";1;300;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;54;383,870000005234;"A";1;0;NA;"A";"black";"blue";"magnit";8;300;"Windows";"Chrome";"1920x969";1;0;0;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;55;1184,06499999412;"A";1;1;NA;"L";"black";"red";"magnit";2;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;56;670,429999998305;"L";1;0;NA;"L";"black";"blue";"magnit";4;300;"Windows";"Chrome";"1920x969";0;0;1;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;57;406,944999995176;"A";1;1;NA;"L";"black";"red";"parity";8;300;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;58;1142,65000000899;"A";1;0;NA;"A";"black";"blue";"parity";1;300;"Windows";"Chrome";"1920x969";0;1;1;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;59;1061,55500000739;"A";1;0;NA;"A";"black";"blue";"magnit";9;300;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;60;1811,69000000227;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;61;1463,58500000509;"A";1;0;NA;"A";"black";"red";"parity";9;300;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;62;757,26499999268;"A";1;0;NA;"A";"black";"red";"parity";3;300;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;63;1045,96499999752;"A";1;0;NA;"A";"black";"blue";"parity";7;300;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;64;531,184999999823;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;65;674,01000000257;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;66;757,425000003539;"A";1;0;NA;"A";"black";"blue";"parity";9;300;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;67;952,904999998398;"L";1;0;NA;"L";"black";"red";"parity";4;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;68;486,935000008205;"L";1;0;NA;"L";"black";"blue";"magnit";2;300;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;69;809,930000003194;"A";1;0;NA;"A";"black";"blue";"parity";9;300;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;70;525,449999986682;"A";1;0;NA;"A";"black";"blue";"parity";7;300;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;71;775,545000011334;"L";1;0;NA;"L";"black";"red";"parity";2;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;72;1009,82999999542;"A";1;0;NA;"A";"black";"blue";"parity";1;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;73;901,339999996824;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;74;920,245000001043;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;75;1746,98999999976;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;76;807,205000004731;"A";1;0;NA;"A";"black";"red";"parity";9;300;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;77;1752,42499999865;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;78;426,745000004303;"L";1;0;NA;"L";"black";"blue";"magnit";4;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;79;1116,28000000189;"A";1;1;NA;"L";"black";"blue";"magnit";1;300;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;80;1007,74000000092;"A";1;0;NA;"A";"black";"red";"parity";9;300;"Windows";"Chrome";"1920x969";1;1;1;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;81;1145,22000000579;"L";1;0;NA;"L";"black";"red";"parity";2;300;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;82;601,150000002235;"A";1;0;NA;"A";"black";"red";"parity";7;300;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;83;596,844999992754;"L";1;0;NA;"L";"black";"red";"magnit";4;300;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;84;479,279999999562;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;85;1684,68000000576;"L";1;0;NA;"L";"black";"red";"parity";4;300;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
