Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;parMap;oddMap;evenMap;firstFig;secondFig;cueFileName;stimFileName;magnMap;greatMap;lessMap;ANSWER;mappingsGuide;cue0FileName;breakMessage;;cuecolor;framecolor;orientation;stimulus;task;cocoa;blockN;trialN;__EMPTY
964;1589787653957;18/05/2020 07:40:53;1589787653300;2;18/05/2020 09:40:53;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;243;223;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert9.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;9;magnit;300;2.0;30.0;242
965;1589787654270;18/05/2020 07:40:54;1589787653600;2;18/05/2020 09:40:53;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;243;223;3;Screen 3;advancementZone;timelimit_screen;304;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert9.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;9;magnit;300;2.0;30.0;242
966;1589787654739;18/05/2020 07:40:54;1589787654082;2;18/05/2020 09:40:54;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;243;223;4;Screen 4;Zone4;response_keyboard_single;474;;L;1;1;0;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert9.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;9;magnit;300;2.0;30.0;242
967;1589787656129;18/05/2020 07:40:56;1589787655468;2;18/05/2020 09:40:55;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;244;224;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert4.png;;;;A;vertLA.png;blackblackvert.png;;;black;blue;vert;4;magnit;300;2.0;31.0;243
968;1589787656942;18/05/2020 07:40:56;1589787655768;2;18/05/2020 09:40:55;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;244;224;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert4.png;;;;A;vertLA.png;blackblackvert.png;;;black;blue;vert;4;magnit;300;2.0;31.0;243
969;1589787657035;18/05/2020 07:40:57;1589787656068;2;18/05/2020 09:40:56;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;244;224;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert4.png;;;;A;vertLA.png;blackblackvert.png;;;black;blue;vert;4;magnit;300;2.0;31.0;243
970;1589787657380;18/05/2020 07:40:57;1589787656680;2;18/05/2020 09:40:56;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;244;224;4;Screen 4;Zone4;response_keyboard_single;606;;L;1;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert4.png;;;;A;vertLA.png;blackblackvert.png;;;black;blue;vert;4;magnit;300;2.0;31.0;243
971;1589787658728;18/05/2020 07:40:58;1589787658067;2;18/05/2020 09:40:58;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;245;225;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori9.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;9;parity;300;2.0;32.0;244
972;1589787659031;18/05/2020 07:40:59;1589787658372;2;18/05/2020 09:40:58;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;245;225;2;Screen 2;advancementZone;timelimit_screen;304;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori9.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;9;parity;300;2.0;32.0;244
973;1589787659329;18/05/2020 07:40:59;1589787658672;2;18/05/2020 09:40:58;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;245;225;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori9.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;9;parity;300;2.0;32.0;244
974;1589787660111;18/05/2020 07:41:00;1589787659466;2;18/05/2020 09:40:59;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;245;225;4;Screen 4;Zone3;response_keyboard_single;787;;A;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori9.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;9;parity;300;2.0;32.0;244
975;1589787661516;18/05/2020 07:41:01;1589787660855;2;18/05/2020 09:41:00;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;246;226;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori7.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;7;parity;300;2.0;33.0;245
976;1589787661814;18/05/2020 07:41:01;1589787661156;2;18/05/2020 09:41:01;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;246;226;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori7.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;7;parity;300;2.0;33.0;245
977;1589787662111;18/05/2020 07:41:02;1589787661456;2;18/05/2020 09:41:01;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;246;226;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori7.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;7;parity;300;2.0;33.0;245
978;1589787662614;18/05/2020 07:41:02;1589787661961;2;18/05/2020 09:41:01;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;246;226;4;Screen 4;Zone3;response_keyboard_single;498;;A;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori7.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;7;parity;300;2.0;33.0;245
979;1589787664025;18/05/2020 07:41:04;1589787663359;2;18/05/2020 09:41:03;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;247;227;1;Screen 1;fixation;fixation;1405;;;;0;1;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori8.png;;;;L;vertLA.png;blackblackhori.png;;;black;blue;hori;8;parity;300;2.0;34.0;246
980;1589787664322;18/05/2020 07:41:04;1589787663660;2;18/05/2020 09:41:03;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;247;227;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori8.png;;;;L;vertLA.png;blackblackhori.png;;;black;blue;hori;8;parity;300;2.0;34.0;246
981;1589787664619;18/05/2020 07:41:04;1589787663960;2;18/05/2020 09:41:03;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;247;227;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori8.png;;;;L;vertLA.png;blackblackhori.png;;;black;blue;hori;8;parity;300;2.0;34.0;246
982;1589787665650;18/05/2020 07:41:05;1589787664993;2;18/05/2020 09:41:04;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;247;227;4;Screen 4;Zone4;response_keyboard_single;1026;;L;1;1;0;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori8.png;;;;L;vertLA.png;blackblackhori.png;;;black;blue;hori;8;parity;300;2.0;34.0;246
983;1589787667062;18/05/2020 07:41:07;1589787666393;2;18/05/2020 09:41:06;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;248;228;1;Screen 1;fixation;fixation;1401;;;;0;1;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori9.png;;;;A;vertLA.png;blackblackhori.png;;;black;blue;hori;9;parity;300;2.0;35.0;247
984;1589787667405;18/05/2020 07:41:07;1589787666694;2;18/05/2020 09:41:06;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;248;228;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori9.png;;;;A;vertLA.png;blackblackhori.png;;;black;blue;hori;9;parity;300;2.0;35.0;247
985;1589787667655;18/05/2020 07:41:07;1589787666993;2;18/05/2020 09:41:06;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;248;228;3;Screen 3;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori9.png;;;;A;vertLA.png;blackblackhori.png;;;black;blue;hori;9;parity;300;2.0;35.0;247
986;1589787668264;18/05/2020 07:41:08;1589787667592;2;18/05/2020 09:41:07;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;248;228;4;Screen 4;Zone3;response_keyboard_single;592;;A;1;1;0;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori9.png;;;;A;vertLA.png;blackblackhori.png;;;black;blue;hori;9;parity;300;2.0;35.0;247
987;1589787669655;18/05/2020 07:41:09;1589787668981;2;18/05/2020 09:41:08;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;249;229;1;Screen 1;fixation;fixation;1405;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori3.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;3;parity;300;2.0;36.0;248
988;1589787669937;18/05/2020 07:41:09;1589787669282;2;18/05/2020 09:41:09;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;249;229;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori3.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;3;parity;300;2.0;36.0;248
989;1589787670234;18/05/2020 07:41:10;1589787669581;2;18/05/2020 09:41:09;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;249;229;3;Screen 3;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori3.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;3;parity;300;2.0;36.0;248
990;1589787670955;18/05/2020 07:41:10;1589787670306;2;18/05/2020 09:41:10;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;249;229;4;Screen 4;Zone3;response_keyboard_single;717;;A;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori3.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;3;parity;300;2.0;36.0;248
991;1589787672415;18/05/2020 07:41:12;1589787671698;2;18/05/2020 09:41:11;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;250;230;1;Screen 1;fixation;fixation;1399;;;;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert6.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;6;magnit;300;2.0;37.0;249
992;1589787672914;18/05/2020 07:41:12;1589787671998;2;18/05/2020 09:41:11;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;250;230;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert6.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;6;magnit;300;2.0;37.0;249
993;1589787672993;18/05/2020 07:41:12;1589787672299;2;18/05/2020 09:41:12;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;250;230;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert6.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;6;magnit;300;2.0;37.0;249
994;1589787673399;18/05/2020 07:41:13;1589787672740;2;18/05/2020 09:41:12;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;250;230;4;Screen 4;Zone4;response_keyboard_single;435;;L;1;1;0;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert6.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;6;magnit;300;2.0;37.0;249
995;1589787674807;18/05/2020 07:41:14;1589787674136;2;18/05/2020 09:41:14;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;251;231;1;Screen 1;fixation;fixation;1404;;;;0;1;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori4.png;;;;L;vertLA.png;blackblackhori.png;;;black;blue;hori;4;parity;300;2.0;38.0;250
996;1589787675105;18/05/2020 07:41:15;1589787674437;2;18/05/2020 09:41:14;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;251;231;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori4.png;;;;L;vertLA.png;blackblackhori.png;;;black;blue;hori;4;parity;300;2.0;38.0;250
997;1589787675400;18/05/2020 07:41:15;1589787674737;2;18/05/2020 09:41:14;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;251;231;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori4.png;;;;L;vertLA.png;blackblackhori.png;;;black;blue;hori;4;parity;300;2.0;38.0;250
998;1589787676073;18/05/2020 07:41:16;1589787675407;2;18/05/2020 09:41:15;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;251;231;4;Screen 4;Zone4;response_keyboard_single;664;;L;1;1;0;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori4.png;;;;L;vertLA.png;blackblackhori.png;;;black;blue;hori;4;parity;300;2.0;38.0;250
